HydroSHEDS_ID CHIRPSv2.0 CMORPHv0.x-RAW CPC-Unifiedv1.0 CRU-TSv4.03 ERA5-Land ERA5 GPCCv7.0 PERSIANN-CCS PERSIANN-CDR PERSIANN PREC-Land SM2RAIN-CCI TRMM-3B42RT TRMM-3B43 UDELv5.0
1051571670 413.002 646.668 497.508 444.13 442.625 458.444 447.377 695.201 476.096 558.834 494.169 507.631 460.663 453.688 463.393
1051577000 585.09 741.011 540.695 582.027 585.036 606.111 601.619 769.083 596.959 666.782 626.812 579.244 608.379 605.635 517.267
1051576990 484.64 691.613 468.986 514.106 519.152 547.122 546.499 712.891 519.359 610.267 509.393 529.57 557.778 553.89 485.852
1050012600 884.882 582.763 715.172 966.312 612.034 881.569 1143.331 593.653 768.652 572.666 878.499 0 867.172 918.09 763
1050012680 792.451 700.419 621.634 713.006 701.282 730.46 773.65 780.726 745.789 707.216 748.124 634.728 776.284 766.029 595.037
1050012690 706.744 793.647 640.546 854.704 697.651 756.337 794.841 798.554 856.702 759.396 778.084 613.699 795.196 797.199 673.426
1050012810 774.582 893.507 612.426 823.376 850.236 889.427 719.014 974.657 863.407 848.33 765.902 668.769 796.338 789.914 610.69
1050012820 769.795 782.774 739.655 903.793 780.605 831.416 804.732 909.3 860.853 779.646 794.823 557.474 790.612 810.216 601.95
1050013070 744.519 920.845 720.139 797.138 954.72 987.215 791.701 1011.835 880.293 819.913 798.014 667.127 845.273 835.274 653.871
1050013080 792.481 827.594 841.318 866.674 1000.907 1035.543 885.103 985.047 1008.016 778.181 847.282 687.702 915.623 922.14 807.074
1050013950 603.246 765.077 571.911 699.764 820.36 825.754 657.573 804.511 833.905 623.442 651.667 550.334 746.398 735.752 567.611
1050013960 617.061 602.296 720.836 779.952 788.183 797.652 753.107 609.458 811.778 498.575 818.167 270.666 719.275 712.74 755.835
1050014220 431.904 532.158 404.439 495.954 567.982 577.029 475.895 621.161 628.754 472.383 451.328 355.368 543.055 529.065 387.905
1050014230 476.699 445.994 508.332 519.894 553.36 570.678 528.701 471.783 618.346 371.168 492.914 168.27 575.076 582.159 407.292
1050014370 326.592 422.454 352.267 359.1 459.379 468.308 348.173 508.198 541.828 386.596 320.338 347.309 436.199 419.62 291.833
1050014380 459.942 404.135 564.804 485.156 521.64 532.861 496.308 436.325 557.276 318.4 519.413 229.584 501.034 490.242 516.608
1050014490 296.318 309.072 362.604 378.339 355.194 369.584 356.041 437.177 464.914 316.255 366.669 353.839 371.775 372.026 308.993
1050014500 626.692 301.067 566.289 587.926 580.516 629.586 635.799 347.414 494.834 224.326 622.511 183.209 496.564 557.27 268.577
1050014920 263.016 208.361 312.546 290.294 311.298 304.415 298.836 327.073 426.621 204.129 298.485 293.482 332.049 350.156 239.305
1050014930 439.632 144.714 414.289 528.862 456.831 459.449 491.237 218.545 472.115 125.317 466.339 241.943 422.698 506.85 432.021
1050015030 470.846 131.817 471.401 506.658 477.285 498.035 557.208 172.977 464.055 96.784 495.772 153.644 437.038 612.018 431.144
1050015390 409.142 91.391 352.248 409.275 508.139 491.633 437.635 137.367 406.775 75.903 535.786 468.877 383.255 490.975 336.961
1050015400 238.688 114.317 224.555 279.933 331.519 353.913 310.7 125.656 312.737 68.87 285.692 239.531 239.654 358.481 300.961
1050015560 191.828 113.813 233.276 242.647 236.85 238.725 273.895 161.948 280.656 102.228 232.312 270.058 211.999 280.059 263.629
1050015570 158.899 65.767 165.25 178.662 154.85 167.095 172.417 110.899 179.044 54.381 156.132 108.633 120.415 181.518 144.094
1050015630 176.303 68.098 172.469 175.812 180.625 190.835 156.139 105.21 163.194 62.548 150.237 109.154 135.964 187.076 166.45
1050015640 163.453 62.166 157.02 169.494 160.652 161.517 172.183 87.037 118.945 45.09 158.94 112.983 94.002 143.81 195.311
1050015720 158.962 81.644 180.38 165.309 148.567 149.594 176.661 107.203 125.315 63.981 156.731 117.708 109.422 158.159 181.938
1050015730 98.118 50.783 73.215 76.784 100.125 109.103 75.473 83.007 84.743 42.054 91.589 86.757 64.802 85.402 73.931
1050015850 89.734 60.452 51.664 71.5 106.529 115.315 69.486 88.966 98.033 53.401 79.57 46.551 62.175 70.568 69.308
1051620260 110.01 191.882 143.068 142.029 134.056 139.842 129.509 230.303 163.208 161.298 137.537 116.612 151.114 154.403 120.668
1051620200 129.108 232.22 158.724 171.098 192.834 195.859 175.433 303.269 194.455 203.229 176.142 128.039 200.823 199.266 168.985
1051624310 180.898 379.745 229.399 227.935 233.429 235.941 242.951 422.988 249.624 303.917 214.093 160.208 246.545 246.029 198.949
1051624330 124.647 216.145 176.215 149.206 160.07 164.033 150.727 295.502 183.944 200.64 169.602 134.365 183.602 181.823 152.117
1051626200 158.973 203.246 192.865 185.387 221.415 226.389 191.414 287.545 247.005 214.245 202.594 170.815 208.915 215.083 182.473
1051626210 243.306 366.448 274.274 285.137 329.309 335.764 280.219 469.68 321.975 356.595 302.08 206.933 315.99 310.949 266.864
1051609270 307.914 539.468 286.042 370.913 386.066 387.419 372.126 544.238 355.408 412.152 430.457 285.587 386.468 377.732 314.424
1051609210 153.302 390.589 219.054 228.1 234.261 228.503 242.32 454.956 256.102 325.56 192.037 221.348 253.686 254.915 182.172
1051608780 186.452 365.345 218.255 219.411 233.949 236.981 242.278 428.141 258.881 328.253 189.894 208.327 256.924 254.953 185.776
1051608790 369.01 583.822 384.149 343.546 373.548 380.708 387.277 626.629 413.014 491.854 375.811 358.874 404.464 395.594 336.019
1051604190 243.648 375.437 225.08 243.958 264.273 255.028 261.029 452.742 284.028 340.613 243.341 230.079 303.241 298.107 202.644
1051604130 228.325 386.991 267.969 253.972 290.193 292.644 294.533 488.011 298.072 345.411 257.211 244.493 305.083 299.789 231.284
1051601200 288.126 479.334 299.832 302.794 298.213 302.012 310.877 589.606 340.079 438.002 324.517 264.921 323.9 318.587 259.21
1051601190 284.872 489.679 309.998 301.666 351.738 355.59 332.183 611.871 348.916 429.772 303.032 322.313 350.265 344.344 274.337
1051629430 546.545 650.133 548.729 598.385 737.526 754.904 588.907 686.307 651.267 582.925 605.788 359.403 626.331 615.837 511.985
1051629370 326.331 566.991 346.103 396.529 471.807 489.083 354.863 656.063 401.808 481.122 410.266 211.041 396.776 390.95 304.224
1051628750 375.457 610.189 410.645 417.771 467.208 476.493 383.345 666.965 431.832 515.394 437.075 310.591 428.511 416.531 325.474
1051628760 442.697 604.543 514.831 471.831 507.984 513.8 481.466 704.931 521.901 582.329 523.606 396.705 511.546 495.832 437.231
1051623250 453.18 670.697 443.3 486.504 497.431 504.325 479.425 688.263 504.489 570.244 516.489 421.715 496.256 486.82 419.963
1051623270 433.981 679.055 492.241 453.616 497.832 501.251 455.152 737.53 518.92 616.587 506.239 388.771 500.732 481.199 414.494
1051616230 567.401 758.733 514.512 587.878 627.74 646.694 583.93 791.117 632.107 668.1 608.537 516.593 615.699 611.033 525.8
1051616280 521.659 681.652 480.386 556.324 603.063 610.202 536.572 752.588 603.882 651.002 597.939 525.097 585.459 569.279 534.439
1051608870 686.461 812.933 560.884 691.59 797.616 811.03 633.458 839.845 715.786 736.166 691.995 620.636 696.386 693.333 536.514
1051608860 685.338 814.91 732.341 707.337 803.189 814.86 661.977 822.217 739.968 701.712 763.384 673.818 719.179 709.269 595.279
1050015860 62.788 60.71 56.13 21.744 44.979 42.385 77.064 60.383 57.449 30.027 68.529 48.432 91.341 84.01 73.338
1050016760 138.556 229.692 251.112 124.14 230.409 225.121 200.517 294.756 204.975 198.148 187.947 103.326 208.356 200.263 151.532
1050016770 77.109 193.324 172.311 26.406 63.685 60.504 44.027 96.077 92.512 61.538 46.202 67.885 142.592 112.935 22.667
1050016850 231.209 380.77 334.186 243.934 324.261 318.582 299.334 519.66 314.904 352.975 264.229 207.157 315.912 301.18 230.793
1050016860 149.252 224.123 206.743 161.491 199.912 187.308 193.074 296.669 185.352 182.798 154.535 108.787 208.42 193.056 126.02
1050017350 266.272 446.725 283.305 328.394 406.953 405.403 364.878 726.089 379.476 469.889 329.647 250.741 379.354 360.038 269
1050017360 106.542 64.718 140.505 50.431 57.43 54.797 136.215 91.138 85.831 54.346 86.367 0 52.923 66.583 37.563
1050017390 163.021 342.271 251.072 212.086 331.98 300.071 294.99 606.564 306.015 362.806 250.996 187.055 327.311 304.228 205.624
1050017400 141.769 249.227 209.124 191.979 270.56 265.207 266.639 400.606 244.162 270.329 215.392 136.806 232.271 217.783 190.264
1050018110 104.974 61.057 153.191 69.231 70.427 62.626 152.439 105.833 114.877 72.755 30.099 51.535 68.385 77.248 0
1050018120 308.728 499.624 252.572 377.254 501.294 489.301 470.272 798.394 423.636 566.002 368.222 245.563 472.838 446.556 345.49
1051455380 647.634 865.381 365.979 634.188 762.001 734.96 791.943 1359.1 683.211 1007.047 664.719 632.088 765.586 736.111 648.044
1051455270 689.249 884.206 276.356 642.733 808.482 787.653 795.177 1354.705 703.833 997.791 682.535 585.354 789.501 754.063 626.294
1051440140 898.848 1195.454 360.088 884.126 1048.189 1013.341 914.545 1747.636 904.085 1289.679 843.289 759.539 945.603 920.35 796.25
1051440050 887.206 1150.753 321.512 811.778 1027.121 1029.595 910.697 1741.301 901.662 1294.602 789.958 751.444 943.414 909.917 731.057
1051417260 861.515 1071.742 268.152 792.841 934.681 933.54 956.323 1671.361 822.799 1228.743 842.537 750.532 900.097 869.189 788.598
1051417180 895.258 1176.116 298.055 847 952.773 939.216 992.669 1810.588 909.476 1334.477 869.388 773.95 946.061 912.01 814.778
1051415100 1001.443 1327.806 283.429 868.641 1207.44 1187.623 1075.47 1947.455 965.875 1474.71 1024.1 822.901 1029.893 990.592 983.022
1051415020 1115.541 1447.654 341.651 1094.851 1243.985 1258.092 1080.095 2042.606 1069.275 1489.404 1129.29 952.905 1169.212 1132.213 1084.128
1050018130 126.619 133.909 143.286 173.575 97.82 113.351 160.712 156.874 169.572 145.827 27.708 95.39 70.238 77.992 73.367
1050018310 280.414 447.268 190.088 324.881 411.792 406.888 446.991 665.027 393.363 499.44 341.964 177.243 384.456 366.121 349.974
1050018320 166.206 137.003 171.354 122 127.462 133.767 185.626 235.27 224.32 232.208 114.042 87.521 97.298 105.133 92.361
1050018410 402.316 577.891 195.579 376.642 539.893 559.405 687.693 905.115 518.399 700.854 569.86 183.501 526.454 499.591 636.52
1050018420 464.399 628.417 210.425 458.169 552.731 588.474 692.206 882.876 546.341 764.579 548.374 210.825 474.572 462.943 582.306
1050018860 847.566 1142.989 237.245 633.06 943.046 961.065 980.421 1687.887 852.291 1356.358 828.366 569.4 922.936 894.995 835.528
1050018870 653.024 518.583 206.205 421.816 653.198 665.992 482.388 1133.271 695.382 1028.822 452.281 473.588 681.132 664.758 440.025
1050019010 1127.918 1577.795 283.14 966.072 1297.521 1261.911 1144.102 2278.098 1138.384 1733.404 1199.694 856.624 1266.991 1235.963 1191.273
1050019020 973.164 1216.839 320.911 800.184 1201.743 1186.93 910.673 1912.529 1058.975 1484.753 972.807 512.365 1064.694 1031.572 886.863
1050019180 1161.601 1403.175 399.382 1123.519 1326.708 1324.185 1121.776 2144.299 1185.078 1522.729 1199.966 888.531 1261.943 1232.227 1093.533
1050019190 635.822 511.163 444.112 490.538 463.427 388.247 630.006 885.695 574.42 681.628 524.109 316.106 577.381 593.636 359.817
1050019270 962.302 1214.496 531.675 960.954 1103.636 1127.611 1001.055 1912.635 1070.378 1386.661 1035.389 435.314 1084.249 1085.005 976.377
1050019280 553.793 594.615 463.522 513.587 479.702 495.876 911.44 1058.143 561.284 760.63 769.799 437.837 560.154 604.335 815.811
1050019420 627.097 861.655 493.196 585.046 635.42 668.935 727.246 1337.06 673.613 953.663 720.169 418.204 626.427 663.015 661.443
1051327980 1029.238 1263.108 571.052 1075.803 1134.09 1119.535 1014.161 1971.745 1063.307 1346.606 1110.936 603.588 1011.192 1026.87 1023.387
1051327880 1021.981 1343.249 615.724 1164.791 1189.503 1205.664 1125.517 2155.245 1122.046 1435.639 1084.881 440.195 1062.318 1082.852 1046.798
1051340390 1199.696 1485.147 537.119 1224.898 1290.228 1294.205 1255.442 2256.233 1234.806 1629.334 1336.186 587.993 1233.374 1236.873 1256.981
1051340470 1144.138 1372.592 569.537 1206.194 1093.963 1035.395 1094.813 2010.319 1108.481 1368.003 1291.357 0 1153.751 1158.72 1204.283
1051343940 1214.86 1444.737 501.942 1231.223 1362.175 1364.757 1195.857 2171.74 1173.071 1499.998 1331.505 778.398 1243.264 1234.21 1258.416
1051344010 1264.474 1457.746 433.276 1276.211 1440.01 1457.085 1206.775 2122.547 1215.717 1476.385 1324.442 1017.87 1285.524 1260.018 1235.667
1051369030 1189.348 1425.985 471.164 1185.195 1253.318 1258.116 1138.207 2168.661 1138.749 1490.606 1195.96 186.613 1244.36 1230.064 1134.719
1051369020 1180.703 1397.336 441.734 1285.237 1269.334 1284.48 1164.39 2051.597 1119.229 1443.37 1267.242 1159.562 1221.708 1200.791 1180.074
1050019430 998.132 1382.28 623.348 970.112 1182.419 1191.121 1062.787 2182.705 1115.287 1492.547 1058.634 295.126 1074.828 1090.517 1000.145
1050020040 1029.06 1140.445 790.151 993.908 1158.474 1233.541 1105.143 1731.383 1022.909 1275.528 1012.058 830.607 1039.039 1045.06 954.178
1051262460 1223.142 1463.975 845.094 1157.987 1188.983 1185.968 1123.337 2264.281 1203.524 1624.163 1093.82 828.859 1238.418 1236.619 1048.414
1051262550 1198.127 1665.988 748.852 1083.916 1169.031 1180.665 1227.625 2588.188 1317.724 1778.786 1125.318 604.046 1366.349 1368.666 1093.122
1051251800 1382.828 1714.533 1125.556 1337.352 1179.197 1205.497 1314.201 2513.014 1378.517 1898.636 1364.41 1049.013 1374.902 1386.656 1258.862
1051251910 1362.697 1784.407 1059.694 1339.601 1249.36 1234.059 1313.575 2908.065 1483.968 2010.25 1268.64 775.239 1410.502 1417.97 1267.274
1051244040 1573.844 1992.428 1454.347 1517.519 1283.119 1291.35 1476.942 3073.533 1581.206 2205.529 1572.954 1216.468 1494.445 1529.987 1471.752
1051244140 1382.259 1725.92 1049.974 1392.905 1417.025 1432.253 1357.287 2838.643 1514.476 1927.688 1372.427 438.29 1368.855 1382.905 1365.881
1051228520 1565.252 1990.725 1433.971 1580.295 1295.748 1327.138 1477.541 3036.321 1575.681 2230.751 1556.853 1307.355 1531.775 1568.825 1464.713
1051228680 1616.244 2056.362 1429.385 1554.005 1382.838 1343.195 1499.824 3162.923 1617.888 2244.654 1467.93 1129.629 1528.603 1567.021 1430.703
1051213630 1668.681 2203.361 1422.151 1714.882 1364.939 1393.377 1643.46 3241.947 1722.382 2494.869 1752.089 1260.535 1688.477 1696.615 1661.517
1051213640 1466.454 1948.259 1234.959 1558.431 1243.43 1251.412 1483.055 2848.829 1486.919 2269.569 1574.64 954.488 1476.994 1497.288 1459.278
1051210800 1511.977 1936.704 1115.801 1570.713 1299.901 1356.596 1460.714 2932.94 1489.22 2315.864 1611.835 765.556 1448.135 1478.161 1451.522
1051210720 1710.849 2645.44 937.635 1664.626 1548.529 1579.848 1497.631 3989.971 1771.724 3178.259 1699.592 179.407 1688.772 1694.329 1608.221
1051214380 1483.812 2099.697 827.634 1496.828 1348.283 1377.36 1359.407 3193.227 1520.7 2430.099 1577.858 657.695 1436.158 1452.438 1479.265
1051214450 1413.984 1934.92 869.109 1408.74 1372.277 1391.17 1354.722 2872.971 1476.128 2083.691 1458.051 518.194 1407.152 1431.053 1458.743
1051174950 1570.155 1994.828 1259.596 1568.888 1441.167 1452.67 1352.841 3187.347 1633.258 2717.278 1666.11 607.43 1558.945 1543.155 1253.861
1051174960 1733.508 2419.66 1110.718 1567.928 1639.815 1669.534 1551.161 3910.852 1815.526 3227.566 1669.896 172.834 1677.679 1674.966 1633.506
1051173010 1659.623 2158.575 1435.326 1665.289 1404.505 1432.253 1579.641 3059.973 1614.418 2504.682 1600.05 96.535 1636.664 1635.971 1576.223
1051173020 1595.505 2155.407 1206.52 1552.069 1425.517 1441.878 1452.379 3317.933 1659.143 2863.58 1650.281 0 1586.125 1574.266 1421.235
1051163830 1681.18 2295.201 1374.062 1591.358 1469.342 1495.898 1516.715 3295.015 1617.479 2837.526 1625.02 0 1675.402 1668.248 1585.051
1051163840 1684.216 2272.68 1406.224 1586.396 1509.815 1531.685 1595.311 3447.684 1633.943 2987.761 1668.658 0 1673.726 1665.691 1607.187
1051156960 1663.187 2349.579 1142.678 1565.742 1689.082 1732.413 1579.975 3913.471 1800.612 3252.525 1646.352 0 1610.952 1599.482 1630.535
1051156950 1649.727 2281.279 1317.784 1580.59 1438.28 1464.924 1563.694 3493.069 1604.298 3078.911 1647.369 20.971 1643.941 1632.026 1573.392
1051142510 1714.522 2400.9 1167.566 1579.475 1610.601 1611.214 1634.299 3924.868 1829.712 3328.996 1642.618 0 1687.536 1681.882 1611.561
1051142520 1879.517 3037.3 970.665 1838.568 1528.605 1563.503 1815.696 4484.576 1912.609 3658.357 1853.465 0 1847.409 1844.229 1874.576
1051129350 1707.572 2489.015 1092.841 1665.976 1399.292 1425.543 1604.075 3944.286 1679.542 3406.689 1606.367 0 1645.317 1642.374 1546.459
1051129360 1918.444 2919.667 1097.372 1783.733 1533.96 1565.88 1810.661 4623.037 1933.482 3885.418 1790.926 0 1849.175 1839.2 1791.211
1051235290 1490.482 2263.751 792.006 1518.865 1325.556 1340.058 1418.701 3692.503 1629.225 2727.889 1515.568 605.289 1507.438 1487.463 1464.405
1051235380 1599.899 2405.21 850.734 1596.221 1347.693 1356.869 1375.053 3812.946 1671.885 2896.021 1647.282 0 1524.016 1532.679 1523.251
1051248590 1355.208 1848.845 719.863 1362.962 1371.152 1383.999 1364.431 2789.417 1366.077 2049.866 1443.054 708.996 1370.551 1380.638 1380.515
1051248600 1427.089 2063.222 791.402 1452.309 1373.862 1381.434 1412.143 3329.343 1516.138 2453.134 1505.535 300.718 1476.504 1465.972 1440.988
1051103490 1620.465 2094.16 1471.132 1599.844 1350.331 1370.479 1443.134 2985.496 1590.504 2588.252 1590.954 0 1589.759 1579.065 1436.725
1051103500 1574.727 1943.968 1283.595 1517.565 1386.709 1413.254 1488.706 2650.446 1499.074 2363.305 1485.416 0 1508.246 1499.143 1459.604
1051094100 1587.668 1826.431 1224.005 1600.832 1335.508 1354.481 1515.796 2449.261 1534.177 2091.271 1517.078 0 1541.61 1524.96 1444.147
1051093980 1639.524 1970.41 1326.26 1563.348 1346.354 1384.049 1525.368 2710.391 1561.791 2365.401 1559.451 0 1559.906 1557.344 1448.229
1051052780 1495.709 2072.795 1227.474 1459.651 1230.59 1257.493 1406.325 2982.846 1451.015 2757.215 1445.095 0 1465.865 1457.481 1417.68
1051052770 1545.215 2010.857 1272.158 1493.248 1325.259 1336.296 1447.003 2848.854 1493.843 2577.729 1469.13 0 1557.426 1539.867 1459.461
1051015610 1499.124 2129.255 1099.24 1450.627 1268.185 1285.418 1412.48 3061.819 1437.628 2766.673 1419.752 0 1420.232 1419.846 1383.604
1051015760 1622.709 2216.02 1136.141 1567.714 1238.48 1280.083 1493.413 3371.228 1488.221 3006.768 1485.997 0 1492.08 1484.415 1504.105
1051115180 1709.95 2598.738 886.505 1559.196 1906.303 1938.832 1636.618 3857.137 1801.302 3240.327 1682.402 66.589 1661.912 1636.659 1561.711
1051115330 1734.68 2730.083 993.424 1767.425 1427.29 1486.535 1698.936 4160.559 1679.551 3605.327 1712.638 0 1668.445 1654.716 1665.55
1051125060 1801.515 2826.594 843.945 1499.272 2019.295 2032.852 1663.429 4287.303 1929.487 3410.088 1446.732 51.587 1801.947 1771.011 1619.139
1051125130 1535.774 2454.081 820.968 1589.294 1381.889 1402.866 1593.16 3684.482 1611.313 2898.948 1522.213 503.041 1506.076 1488.093 1572.707
1051037320 1458.176 2058.108 1035.992 1380.612 1235.004 1255.561 1404.213 2822.565 1358.433 2557.094 1352.165 203.139 1307.378 1297.802 1392.35
1051037650 1609.925 2240.822 1137.164 1611.775 1181.44 1188.271 1510.444 3351.823 1457.785 2962.339 1549.299 0 1531.216 1525.041 1526.544
1051040200 1573.14 2265.812 980.718 1530.396 1211.914 1236.698 1488.703 3311.35 1454.426 2884.927 1426.891 111.645 1466.328 1445.316 1458.704
1051040300 1656.127 2466.121 898.719 1643.266 1547.849 1553.616 1612.226 3600.996 1671.712 3136.253 1621.472 23.343 1580.008 1552.139 1564.872
1051259940 1205.836 1607.068 779.083 1239.027 1242.897 1247.749 1181.118 2514.901 1230.351 1933.281 1149.662 392.71 1115.305 1110.139 1108.723
1051259950 1245.881 1614.454 795.222 1213.881 1291.591 1244.619 1183.603 2694.653 1322.339 2086.316 1152.113 341.26 1182.502 1176.549 1140.883
1051266120 1256.567 1610.106 816.181 1147.449 1410.6 1379.5 1131.673 2710.528 1276.686 2068.496 1151.877 350.149 1318.435 1305.588 1095.967
1051266020 1231.145 1451.273 837.586 1132.321 1287.703 1268.513 1121.083 2242.131 1202.357 1826.454 1068.525 303.185 1160.455 1146.979 1129.174
1051273600 1130.372 1506.857 786.931 1187.25 1280.598 1349.653 1045.951 2472.776 1178.341 1871.019 1145.783 972.125 1070.235 1063.421 1033.783
