HydroSHEDS_ID AVHRR-NTSG BESS CSIRO-PMLv2.0 ERA5-Land FLDAS FluxCom-RS FluxCom-RSM GLDASv2.1 GLEAMv3.3a GLEAMv3.3b MOD16A3 SSEBOpv4.0
1050017350 362.032 349.028 270.821 153.239 253.036 422.469 541.558 331.446 296.346 304.074 152.31 286.959
1050017360 313.399 22.838 46.681 23.159 80.155 0 148.844 83.842 491.335 480.091 NA 39.516
1050017390 329.49 291.294 210.178 123.147 150.309 307.082 501.141 262.061 211.767 224.48 107.952 153.769
1050017400 246.483 210.485 173.652 101.809 124.578 201.759 510.383 209.774 217.73 223.033 126.134 79.693
1050018110 173.437 NA 55.962 78.877 -0.031 0 0 89.952 89.442 88.427 NA 0
1050018120 489.529 449.317 301.121 188.017 294.089 584.079 706.836 401.629 364.495 363.654 212.186 276.896
1051455380 661.776 813.719 487.806 294.279 614.94 1035.882 773.934 654.516 685.856 689.516 361.792 1003.633
1051455270 813.851 811.936 516.931 301.917 652.793 1114.286 802.835 636.908 691.278 695.404 491.123 753.503
1051440140 955.399 924.865 703.114 365.924 827.138 1220.017 847.04 755.464 789.74 805.226 588.367 1033.476
1051440050 935.187 916.313 649.222 369.423 819.516 1228.296 860.766 744.63 804.524 810.723 593.723 1005.219
1051417260 780.9 838.927 634.351 345.223 806.416 1100.228 834.084 715.519 743.997 756.463 534.044 598.697
1051417180 747.554 860.22 668.114 358.045 850.046 1039.18 862.123 776.707 742.99 753.191 488.292 728.568
1051415100 931.478 922.241 718.219 379.265 897.991 1194.486 899.382 740.314 822.495 822.851 635.645 707.518
1051415020 1064.452 959.838 846.742 404.683 985.647 1262.646 887.497 799.145 874.559 868.572 703.12 862.824
1050018130 178.732 91.013 323.303 46.424 88.628 0 611.134 111.537 301.786 315.35 123.911 14.886
1050018310 444.857 378.882 263.731 150.751 267.497 400.653 684.921 339.374 296.892 293.788 214.033 137.038
1050018320 176.369 212.052 97.533 56.334 126.481 6.21 485.599 188.74 201.167 205.841 163.615 23.209
1050018410 547.296 503.897 305.853 193.304 374.459 613.243 716.012 466.299 396.221 394.493 280.115 312.392
1050018420 660.133 613.993 376.843 200.731 420.24 712.326 727.218 442.132 550.191 555.012 368.089 414
1050018860 960.306 926.992 536.992 310.95 776.055 1186.911 913.937 670.238 726.212 722.923 661.961 686.053
1050018870 827.356 723.914 369.929 249.089 568.412 855.964 688.403 617.45 704.782 709.196 548.5 469.363
1050019010 1087.741 980.654 785.599 388.068 956.623 1259.922 934.047 800.174 886.482 873.336 796.769 785.406
1050019020 1144.294 976.179 678.839 352.399 839.691 1198.178 972.477 746.615 877.946 888.433 890.715 924.827
1050019180 1170.351 979.375 869.101 408.941 967.704 1265.113 941.005 827.952 945.32 931.921 839.738 858.163
1050019190 804.738 753.68 457.444 183.726 353.559 655.558 771.813 602.187 673.002 676.498 684.335 377.462
1050019270 1160.868 984.15 772.721 354.107 882.53 1239.844 994.328 794.689 878.636 889.742 917.339 848.192
1050019280 889.434 794.607 463.254 186.767 434.921 847.1 801.802 567.978 714.655 722.237 655.207 566.524
1050019420 1065.07 896.201 533.68 251.165 597.873 1148.983 979.872 614.248 634.752 650.928 917.078 858.322
1051327980 1221.767 1017.083 837.864 362.507 940.16 1308.544 1069.419 825.751 982.448 982.685 917.344 898.33
1051327880 1219.134 1024.713 883.11 377.903 932.436 1271.748 1080.383 832.906 1000.971 1002.297 1023.693 961.663
1051340390 1308.61 1084.401 937.463 384.532 1106.599 1355.508 1033.411 959.33 1052.378 1065.015 852.92 1069.935
1051340470 1313.712 1085.443 895.462 359.916 1002.868 1376.625 1052.216 864.104 1057.347 1072.016 878.281 941.13
1051343940 1234.379 1039.757 910.557 384.278 1049.39 1327.031 982.174 880.069 996.957 1007.315 796.686 941.418
1051344010 1158.284 974.81 927.564 402.491 1043.558 1264.309 901.13 820.633 936.404 934.119 770.28 768.357
1051369030 1358.382 1052.454 909.731 369.418 1084.022 1404.319 963.765 898.244 1002.151 1023.786 846.871 1152.483
1051369020 1178.818 951.963 942.934 390.724 1010.37 1302.449 879.07 823.805 903.91 929.009 729.189 887.871
1050019430 1178.3 989.413 763.854 369.166 899.019 1156.745 1087.146 813.922 889.529 890.889 1168.085 1082.895
1050020040 978.74 947.356 822.286 368.771 870.316 1091.255 1098.848 786.581 924.439 943.253 1117.738 995.11
1051262460 1014.291 922.082 945.036 378.556 1002.637 1073.148 1053.171 822.204 956.508 951.244 1061.385 919.479
1051262550 1064.619 963.092 872.542 370.897 1000.043 1112.799 1085.204 798.867 939.818 947.305 1145.65 979.852
1051251800 1018.131 954.622 995.636 388.574 994.439 1051.697 1104.77 809.783 980.114 981.198 1090.977 896.819
1051251910 1097.449 982.463 973.074 389.97 1109.272 1142.967 1108.078 867.108 1018.039 1006.699 1156.507 934.762
1051244040 1133.091 1009.119 1006.205 437.252 1127.484 1146.191 1110.691 819.625 1080.573 1057.051 1145.339 920.891
1051244140 1252.954 1083.791 973.92 442.345 1102.602 1268.044 1099.598 866.624 1103.436 1080.089 1094.007 906.008
1051228520 1209.265 1119.134 1066.164 472.047 1230.364 1264.539 1173.734 931.776 1212.376 1177.292 1041.377 966.791
1051228680 1189.389 1131.921 1021.989 451.784 1198.319 1242.565 1162.359 879.797 1161.908 1129.076 983.473 865.703
1051213630 1215.464 1075.399 1109.986 493.953 1333.129 1291.985 1192.131 978.095 1257.126 1211.193 1053.047 931.875
1051213640 1295.063 1236.793 1141.704 484.378 1286.262 1453.163 1303.36 1028.729 1307.746 1271.569 1119.619 1255.85
1051210800 1293.197 1136.286 1075.765 499.359 1301.485 1446.537 1272.027 1024.456 1259.361 1220.001 1056.339 1208.366
1051210720 1338.566 1264.573 1160.275 549.265 1447.092 1459.012 1362.309 1223.588 1404.958 1357.989 1122.882 1253.557
1051214380 1267.254 1145.952 1032.491 447.063 1244.799 1381.861 1229.522 970.093 1235.301 1219.663 819.951 1117.82
1051214450 1292.315 1130.846 993.893 429.786 1189.117 1363.416 1179.467 941.416 1202.384 1181.286 928.62 1082.124
1051174950 1241.012 1226.875 1131.566 572.339 1421.412 1083.941 1347.907 1228.825 1385.963 1357.89 745.71 1304.905
1051174960 1312.162 1246.914 1154.66 564.441 1492.335 1383.162 1374.448 1329.234 1413.758 1389.77 1205.238 1282.067
1051173010 1334.374 1211.142 1154.304 517.986 1411.302 1446.282 1335.548 1219.227 1358.505 1343.148 1327.516 1147.551
1051173020 1327.48 1249.819 1138.156 550.797 1436.676 1476.065 1358.821 1251.791 1408.426 1376 1167.989 1313.152
1051163830 1370.979 1261.057 1167.446 544.943 1464.052 1463.854 1376.616 1292.153 1405.594 1404.832 1262.125 1284.537
1051163840 1374.412 1283.3 1174.471 542.01 1466.913 1448.318 1383.747 1296.822 1393.903 1400.053 1174.326 1258.705
1051156960 1341.42 1247.986 1155.554 582.192 1475.625 1377.24 1369.136 1393.195 1430.242 1399.426 1054.144 1341.475
1051156950 1392.492 1287.536 1133.449 521.046 1436.105 1457.076 1244.141 1293.328 1382.026 1405.541 1014.246 1268.198
1051142510 1348.348 1235.985 1144.552 579.635 1487.244 1395.331 1362.356 1334.942 1484.293 1450.466 1060.066 1354.261
1051142520 1377.781 1286.028 1197.132 566.388 1497.999 1492.203 1386.604 1334.265 1477.409 1425.573 1157.845 1259.164
1051129350 1409.63 1329.111 1204.727 529.565 1473.008 1459.181 1361.681 1393.188 1407.553 1433.121 1040.07 1353.729
1051129360 1406.177 1315.134 1208.894 572.38 1512.688 1488.59 1415.414 1404.362 1499.39 1483.09 1120.229 1303.501
1051235290 1303.535 1181.511 1031.951 449.029 1264.217 1412.537 1251.138 1061.366 1211.1 1203.384 796.75 1174.391
1051235380 1347.525 1276.011 1145.288 504.83 1429.862 1497.979 1337.858 1236.784 1354.159 1353.264 1050.74 1291.004
1051248590 1265.507 1100.184 950.495 399.536 1131.943 1325.982 1114.586 851.412 1092.522 1100.701 732.034 1149.486
1051248600 1326.377 1179.696 1010.679 422.846 1225.12 1412.588 1197.746 1033.696 1161.535 1173.819 844.174 1233.18
1051103490 1351.491 1267.34 1185.952 505.259 1419.536 1437.822 1386.267 1313.832 1349.017 1344.983 1349.83 1234.719
1051103500 1350.665 1183.692 1102.343 453.002 1309.354 1358.029 1287.956 1149.545 1185.871 1222.707 1008.749 1240.537
1051094100 1296.367 1145.459 1124.506 450.956 1375.981 1331.138 1315.09 1249.158 1272.001 1275.212 1321.622 1214.168
1051093980 1340.78 1226.171 1155.049 478.441 1448.45 1405.443 1344.448 1315.913 1315.142 1335.054 1319.485 1252.76
1051052780 1362.262 1176.556 1052.219 442.959 1242.402 1399.473 1309.407 1046.104 1160.122 1199.092 577.251 1294.559
1051052770 1387.388 1235.15 1103.644 452.953 1329.814 1397.293 1300.398 1136.887 1246.272 1279.322 808.713 1203.552
1051015610 1332.444 1135.796 1035.328 435.92 1240.702 1385.515 1275.563 1023.246 1097.743 1129.336 504.811 1276.474
1051015760 1351.881 1197.768 1108.853 461.184 1321.397 1421.341 1351.604 1116.971 1221.782 1256.543 612.939 1207.189
1051115180 1393.768 1308.208 1143.364 540.704 1441.027 1468.497 1352.085 1447.725 1378.812 1424.273 1272.632 1400.725
1051115330 1387.701 1323.607 1179.231 557.766 1479.554 1462.103 1421.924 1406.802 1470.238 1470.838 1090.426 1267.477
1051125060 1351.382 1237.999 1066.89 528.128 1364.255 1446.498 1311.139 1309.299 1330.774 1311.586 1217.713 1259.929
1051125130 1295.213 1195.424 1054.891 482.652 1265.63 1403.112 1282.057 1119.004 1233.042 1217.093 863.489 1133.466
1051037320 1294.061 1112.407 1005.132 415.177 1131.489 1387.483 1199.611 928.642 1009.503 1049.829 529.527 1347.646
1051037650 1437.098 1314.234 1105.449 475.218 1398.632 1506.283 1405.881 1282.383 1263.769 1311.011 842.71 1394.271
1051040200 1342.327 1209.782 1108.144 448.412 1333.92 1421.973 1295.825 1143.529 1164.424 1229.519 641.972 1347.538
1051040300 1413.779 1305.095 1150.458 499.526 1368.458 1481.194 1347.955 1278.813 1286.628 1375.517 963.487 1367.075
1051259940 1235.448 1130.252 865.174 403.451 1027.563 1363.075 1241.064 920.782 1007.892 1000.307 721.836 1186.317
1051259950 1301.636 1127.492 855.495 413.739 1027.795 1399.472 1255.407 961.529 1022.602 1009.899 829.208 1174.063
1051266120 1247.723 1132.472 843.171 394.621 1018.57 1356.554 1160.999 919.199 975.278 965.618 799.538 1076.215
1051266020 1301.431 1077.957 863.134 407.649 998.436 1182.763 1147.986 810.628 1064.782 1015.21 871.411 1012.412
1051273600 1228.815 1144.08 845.176 399.519 1005.289 1382.671 1221.161 924.262 989.122 984.199 696.747 1237.106
1051273520 1258.43 1184.933 863.085 387.831 1033.809 1391.266 1219.086 912.958 983.058 978.288 730.805 1176.786
1051279010 1210.527 1069.704 821.563 378.323 1015.799 1299.827 1063.381 910.272 972.03 978.818 746.743 1087.78
1051279020 1239.04 1136.058 793.544 409.078 1022.527 1303.161 1038.05 901.582 984.147 978.944 776.838 1141.283
1051265610 1418.476 994.081 943.148 494.606 1025.525 735.642 0 456.695 1169.119 1119.156 931.318 1197.388
1051265730 1333.917 1007.479 867.381 451.879 957.013 866.457 776.562 605.765 1060.285 1025.994 777.367 1154.56
1051259210 1225.298 1002.069 875.622 369.2 968.886 1198.825 997.442 814.219 892.378 881.832 814.354 904.081
1051259200 1280.743 956.11 857.525 440.922 1108.04 777.961 855.977 625.261 1137.081 1197.057 930.189 1016.342
1051315930 1195.831 1016.227 893.103 363.537 944.954 1271.943 973.89 772.165 869.486 894.583 757.047 1025.062
1051315940 1221.308 1055.856 872.176 405.037 975.972 1228.832 988.127 793.21 974.646 979.862 764.554 1035.1
1051250790 1090.033 989.471 846.332 340.337 931.715 1285.859 996.88 837.043 824.588 828.5 839.985 882.521
1051250830 988.216 990.358 798.388 320.516 884.534 1244.693 914.729 762.788 769.01 769.736 721.303 963.748
1051366570 1192.353 998.392 983.703 418.446 982.711 1054.757 942.18 776.397 1013.013 1041.493 697.8 1039.721
1051366720 1114.481 989.769 913.652 364.259 899.941 1229.714 909.196 781.962 780.202 796.559 720.583 848.613
1050020050 1036.762 934.389 854.215 385.428 937.235 1121.331 1122.514 876.474 978.068 987.004 1101.263 1025.204
1050020240 1070.879 968.305 1042.691 389.446 1079.463 1113.655 974.959 912.337 1062.921 1043.999 1089.238 1020.77
1050020250 1090.797 936.498 1081.821 412.527 1046.272 1065.259 1065.968 906.954 1141.113 1141.477 1125.893 1081.435
1050020570 1155.838 907.21 1221.595 442.32 1114.972 1059.457 1182.582 1028.881 1205.852 1253.779 1088.635 1197.201
1051157490 1169.864 936.434 1155.87 425.341 1214.796 1114.524 1155.904 1055.207 1225.472 1279.174 1138.482 1153.253
1051157500 1130.499 974.857 1109.525 434.206 1178.526 1107.629 1144.695 1032.738 1206.677 1202.939 1104.843 1139.022
1051145820 1233.644 1047.517 1151.796 444.899 1247.341 1248.761 1224.926 1089.189 1259.617 1258.699 1168.791 1153.209
1051145730 1215.651 1012.741 1136.082 420.853 1257.789 1172.021 1272.941 1118.365 1234.198 1258.876 1163.56 1162.378
1051147340 1226.109 1016.4 1129.911 475.787 1330.592 1277.642 1207.305 1075.417 1237.591 1193.928 1230.785 1046.833
1051147350 1253.311 1060.545 1114.094 447.709 1343.33 1239.276 1241.83 1160.451 1230.034 1210.082 1235.695 1115.373
1051115250 1292.699 1144.582 1138.158 472 1436.016 1331.475 1307.763 1216.869 1287.197 1269.771 1329.451 1126.273
1051115150 1277.68 1117.997 1111.037 442.64 1385.854 1291.156 1284.006 1213.226 1247.853 1238.388 1291.404 1160.273
1050020580 1163.628 867.332 1238.488 421.615 1013.506 1082.685 1006.342 999.422 1233.496 1260.324 1170.661 1096.431
1050021110 1213.913 929.289 1187.021 440.517 1196.899 1081.37 1180.121 1050.664 1199.347 1251.433 1144.985 1096.999
1050021120 1267.848 923.537 1264.573 477.995 985.02 1130.567 1215.603 1015.113 1243.647 1255.751 1205.088 1000.102
1050021220 1269.409 1053.67 1195.214 438.936 1255.987 1288.838 1254.04 1145.016 1239.394 1287.793 1207.606 1087.883
1050021230 1266.314 1057.118 1241.154 443.656 931.547 1242.682 1263.305 1073.785 1276.572 1290.912 1204.936 1081.151
1050021340 1263.34 1062.873 1140.04 423.046 1280.744 1266.69 1289.723 1170.826 1235.259 1275.213 1220.719 1156.03
1050021350 1230.552 1017.203 1160.746 461.262 1158.726 1241.712 1249.49 1076.95 1275.61 1333.684 1231.563 1168.662
1050021440 1258.078 1080.037 1153.382 430.218 1286.774 1264.509 1288.249 1153.306 1223.495 1264.413 1291.82 1255.318
1050021450 1148.119 814.789 606.657 510.182 1263.642 1028.953 582.577 1015.574 1455.303 1392.85 1187.667 901.71
1050021500 1203.639 1098.459 1151.873 430.291 1194.679 1225.055 1320.98 1034.41 1215.874 1305.219 1233.14 1284.79
1051032360 1302.883 1099.846 1154.696 398.975 1112.822 1312.75 1188.34 1012.304 1098.324 1173.219 1132.675 1164.178
1051032520 1296.602 1126.088 1129.664 434.762 1295.897 1266.242 1299.854 1155.159 1163.514 1204.266 1290.835 1358.573
1051004170 1359.404 1116.346 1142.291 417.182 1230.249 1330.521 1217.873 1121.482 1131.298 1190.991 1170.711 1357.676
1051004180 1348.763 1093.665 1054.687 392.148 1125.965 1300.145 1186.384 1027.117 1058.2 1125.312 939.748 1227.668
1050967880 1222.122 1016.345 1073.565 367.311 1031.762 1268.876 1104.342 934.936 1003.991 1087.414 874.69 1042.457
1050967890 1244.424 1041.618 1072.56 391.943 1073.471 1243.552 1145.87 1026.431 1030.543 1109.519 901.581 1122.073
1050955790 1238.206 1019.838 1022.286 362.496 1119.416 1266.721 1095.595 1026.822 973.586 1038.029 836.834 1079.283
1050955650 1146.172 998.614 1033.168 337.909 1034.973 1245.548 1040.391 915.79 930.246 1000.116 774.78 971.518
1050021510 1180.016 976.834 1200.731 431.484 1119.218 1157.496 1215.888 1032.756 1174.752 1232.445 1181.748 1192.681
1050021910 1094.841 970.328 1138.564 375.375 1120.8 1136.14 1206.143 1040.165 1023.687 1097.404 1120.998 1250.576
1050021920 1049.835 779.985 0 500.598 1328.073 948.213 1117.077 745.92 1253.966 1181.342 1143.187 1036.903
1050021940 1014.011 867.406 980.924 422.798 1056.894 953.805 1132.498 871.204 1092.083 1116.934 1137.25 1117.856
1050022420 1032.023 934.579 1041.764 366.954 976.096 1076.451 1178.29 909.34 923.886 990.663 1103.633 1209.046
1050909890 1036.548 949.828 975.613 331.551 927.471 1107.828 1158.296 880.162 849.272 909.826 1052.882 1189.106
1050909900 910.129 839.982 950.426 320.122 972.51 997.101 1046.266 847.111 787.986 855.938 941.687 1136.347
1050892990 954.684 916.915 949.162 339.301 964.489 1077.887 1097.84 850.568 807.895 870.175 1000.678 1199.843
1050893000 919.067 862.925 921.519 318.919 964.73 1015.785 1013.08 847.319 770.782 838.027 909.866 1148.272
1050870170 919.06 866.484 904.414 335.133 977.326 1053.512 1089.856 874.4 847.924 887.663 1011.427 1187.031
1050870030 779.715 786.979 845.696 320.766 974.667 977.812 906.529 830.9 701.006 751.387 696.477 1050.341
1050909040 1107.675 964.945 1119.794 361.905 1032.898 1187.701 1154.182 953.288 955.762 1038.112 1076.29 1149.183
1050908780 809.431 792.057 931.05 302.464 985.003 909.852 959.411 818.686 759.658 822.811 834.25 1045.475
1050845560 787.219 759.966 853.754 339.249 963.427 992.844 982.891 805.34 855.616 904.995 930.672 1195.567
1050846020 878.691 837.421 874.407 314.701 954.38 999.997 1053.993 850.459 837.025 860.505 971.292 1111.783
1050827040 726.152 733.148 793.051 321.142 894.789 893.488 870.505 751.508 703.406 745.041 683.897 1012.411
1050827030 812.728 798.974 880.459 321.481 964.44 1019.974 1004.439 826.351 789.826 819.391 859.399 1119.603
1050887720 717.209 791.751 923.331 245.486 952.616 870.312 919.206 793.14 737.954 771.567 641.282 886.246
1050888070 1100.803 1004.336 1099.378 355.259 1062.205 1188.1 1136.691 937.278 936.04 1027.694 1020.656 1231.066
1050874630 712.689 731.833 851.654 236.466 922.634 895.678 868.633 785.12 695.57 719.518 598.515 929.306
1050874640 1069.471 957.314 1032.772 358.395 1033.816 1185.579 1119.534 878.531 928.008 976.179 932.278 1265.858
1050760290 611.2 674.469 718.162 260.455 850.551 928.813 790.431 762.119 620.492 651.426 527.077 1051.938
1050760280 535.172 684.473 721.766 276.212 794.144 858.269 795.138 699.499 605.538 633.643 429.703 1075.507
1050755820 612.68 696.915 686.491 260.956 816.839 951.757 739.918 720.785 622.898 647.323 466.931 1112.338
1050755960 719.408 713.296 787.271 301.486 892.994 1012.803 913.936 723.531 685.506 710.801 643.436 1124.883
1050747640 539.465 672.526 646.422 267.571 767.079 889.595 761.803 695.487 597.794 618.597 380.094 1204.528
1050747470 138.436 289.594 369.499 98.802 387.81 371.793 593.847 382.48 309.363 322.132 115.29 494.646
1050839560 797.687 764.656 861.425 296.628 914.565 1025.068 917.739 804.069 774.326 802.334 510.333 986.318
1050839280 590.921 697.939 740.65 250.482 854.729 899.769 774.444 754.335 628.762 640.481 374.129 695.255
1050736270 358.213 389.047 548.424 172.288 615.936 696.286 723.348 558.437 504.517 515.779 272.972 859.203
1050736280 508.022 546.845 660.534 224.987 750.92 861.264 755.351 693.07 578.881 600.504 420.407 1014.775
1050742280 761.799 733.185 796.368 301.139 931.564 1024.827 923.466 769.226 716.697 741.186 681.086 1170.251
1050742220 513.557 660.331 626.387 245.659 797.776 868.621 772.746 674.921 623.237 640.757 357.317 1202.727
1050741300 543.534 666.556 600.386 209.282 701.687 892.951 770.293 626.944 576.269 587.056 350.967 1140.378
1050741380 719.941 696.902 796.191 289.342 893.776 983.256 907.04 771.982 695.765 718.392 618.126 1079.173
1050722720 350.209 455.389 493.626 157.354 577.851 626.706 702.591 545.326 479.249 490.675 260.618 783.547
