HydroSHEDS_ID CERES ERA5-Land FluxCom-RS FluxCom-RSM
7050649900 1256.53 2224.96 1004.069 1053.325
7050612840 1225.541 1896.303 1081.117 1055.813
7050612640 1281.688 1923.575 1107.214 1089.178
7050642090 1267.719 1959.95 1108.071 1073.329
7050642080 1340.582 2016.07 1122.708 1140.752
7050641910 1342.788 2025.868 1120.942 1089.043
7050641790 1310.879 1997.492 1081.1 1061.834
7050610760 1279.721 1978.901 1106.52 1084.828
7050610850 1328.468 1942.272 1223.69 1192.428
7050609780 1285.945 1895.987 1182.327 1141.856
7050609610 1279.721 1904.262 1131.424 1092.804
7050632870 1262.039 2144.936 997.71 1032.773
7050632730 1198.331 2124.611 970.46 1012.809
7050594340 1232.47 1816.522 1087.043 1060.311
7050594240 1149.089 1782.772 1003.683 988.691
7050569640 1231.699 1890.075 1076.888 1054.01
7050569650 1215.446 1877.425 1042.189 911.62
7050566040 1121.895 1775.19 955.892 930.917
7050566090 1186.688 1848.294 1024.012 1025.021
7050674750 1326.131 2256.471 987.474 1067.193
7050674630 1300.328 2189.672 1013.492 1048.756
7050531330 1092.294 1753.733 964.349 951.158
7050531210 1109.018 1736.864 936.691 939.528
7050511950 1027.057 1666.271 898.673 929.933
7050512060 1054.748 1680.166 923.651 918.723
7050562140 1179.491 1984.617 976.003 1000.088
7050562040 1153.861 1832.069 999.403 989.018
7050569090 1237.47 1826.144 1154.112 1139.921
7050568950 1138.308 1700.493 1032.061 1030.019
7050514640 1040.867 1930.877 899.991 919.11
7050514490 1038.539 1755.131 875.627 905.59
7050415850 1001.159 1628.27 800.345 884.663
7050415980 1008.273 1633.745 857.216 845.266
7050419360 1033.809 1891.603 825.063 865.508
7050419260 954.661 1692.382 773.822 819.172
7050332670 875.499 1727.532 766.907 795.841
7050332680 930.571 1819.681 791.877 835.659
7050047070 1567.524 1950.331 1219.86 1183.234
7050047840 1609.722 1127.784 681.145 1297.749
7050047850 1531.112 2080.79 1346.122 1347.393
7050047860 1566.679 2118.066 1027.009 1341.681
7050047970 1396.594 2076.568 1165.084 1159.197
7050047980 1510.694 1987.636 1141.623 1163.842
7050048300 1421.354 2037.387 1313.13 1239.641
7050752460 1458.589 2058.009 1267.48 1238.034
7050752470 1434.421 2055.706 1281.445 1220.229
7050744170 1438.101 2127.451 1165.647 1184.378
7050744090 1421.318 2135.483 1169.783 1187.861
7050701750 1338.064 2240.252 1046.317 1121.222
7050701650 1349.68 2195.497 1039.125 1108.617
7050696340 1289.862 2282.331 1027.514 1118.382
7050696350 1242.414 2282.209 974.956 1082.83
7050048310 1507.886 2073.416 1289.062 1277.069
7050048410 1470.079 2120.086 1211.483 1212.74
7050747570 1410.054 2247.389 1134.49 1163.099
7050747500 1451.734 2224.957 1220.632 1204.707
7050737080 1406.849 2246.933 1130.785 1150.804
7050736950 1418.324 2223.605 1124.137 1144.663
7050730500 1297.389 2270.366 1000.658 1118.47
7050730390 1362.298 2267.276 1008.622 1110.537
7050718850 1196.571 2294.262 1019.869 1172.585
7050718740 1248.892 2286.284 941.091 1082.2
7050048420 1554.093 1838.893 1059.432 1285.847
7050048480 1445.798 2052.653 1296.394 1245.731
7050048490 1559.976 1660.878 1038.021 1294.359
7050048620 1453.162 2106.285 1217.429 1242.446
7050048630 1471.893 1955.813 1119.926 1285.614
7050048860 1463.645 2182.942 1171.673 1202.153
7050048870 1509.275 2012.412 1130.427 1255.402
7050049120 1507.989 2177.345 1168.297 1265.621
7050049130 1539.615 2059.75 1124.834 1299.399
7050049270 1473.789 2207.51 1146.44 1259.437
7050794420 1516.937 2290.247 1154.587 1298.745
7050794460 1521.54 2438.164 1234.87 1356.577
7050790420 1401.447 2260.637 1064.195 1155.4
7050790520 1375.825 2385.881 1165.176 1290.001
7050761710 1167.751 2357.44 1032.972 1174.798
7050761700 1245.521 2483.967 1041.853 1248.579
7050762950 1125.305 2411.876 1007.998 1123.217
7050763030 1266.077 2625.634 1263.7 1354.126
7050049280 1672.398 2283.911 1366.659 1420.931
7050049990 1839.484 2140.371 1337.995 955.839
7050820700 1835.705 2067.076 1383.492 1453.101
7050820630 1701.998 2355.507 1525.415 1504.394
7050822270 1685.079 2405.19 1523.791 1456.94
7050822250 1881.526 2119.656 1563.731 1414.8
7050822970 1769.652 2313.629 1718.133 1638.648
7050823030 1863.286 2258.145 1726.777 1638.967
7050824100 1680.856 2464.135 1483.829 1492.174
7050824090 1638.565 2442.299 1397.286 1457.687
7050050000 1799.265 2159.485 1605.913 1515.33
7050050640 1798.457 2316.565 1639.081 1571.303
7050050650 1757.236 2130.813 1588.293 1580.281
7050050920 2028.851 2536.476 1680.007 839.718
7050849610 2035.578 2404.9 1777.389 1685.815
7050849600 1758.488 2370.489 1787.029 1673.553
7050855510 1964.404 2261.906 1809.985 1733.401
7050855570 2088.37 2309.411 1822.951 1747.386
7050863270 1813.759 2308.361 1803.14 1734.639
7050863310 2078.256 2206.401 1762.188 1717.705
7050864030 1935.285 2124.477 1746.693 1658.685
7050864080 1742.646 2266.736 1778.516 1666.212
7050050930 1927.949 2226 1751.157 1750.634
7050053320 1692.388 2261.167 1786.936 1737.017
7050053330 1815.528 2226.434 1685.055 1701.801
7050053840 1831.613 2208.417 1712.754 1700.317
7050053850 1896.3 1954.099 1456.107 1659.45
7050054060 1726.776 2110.097 1712.281 1690.299
7050054070 1736.604 2007.548 1594.553 1667.437
7050054300 1774.368 2056.431 1668.277 1657.163
7050054310 1605.636 1871.723 1571.935 1606.74
7050054660 1786.822 2223.541 1287.425 1370.299
7050054670 1534.885 1908.512 1542.277 1628.735
7050055520 1833.353 1687.048 759.708 257.196
7050055620 1847.121 0 0 0
7050055630 2130.136 902.995 544.054 0
7050055710 1909.546 2639.22 534.973 0
7050055730 1635.171 768.558 662.975 135.926
7050055790 918.268 1388.034 789.134 899.4
7050057510 740.755 1128.388 650.74 603.983
7050059430 739.951 1134.707 531.491 0
7050059690 702.134 493.537 390.547 0
7050059780 516.451 218.536 260.349 315.849
7050059960 456.862 661.995 47.451 0
7050059990 902.001 1248.411 726.157 826.947
7050060310 744.695 1290.541 713.324 821.722
7050060320 784.358 1196.787 648.186 811.961
7050061510 778.854 1300.603 765.169 831.21
7050061520 879.439 1089.737 519.808 877.265
7050061620 855.066 1326.571 794.403 843.899
7050061630 924.411 1236.27 687.157 811.722
7050063050 847.679 1334.828 648.815 844.79
7050063060 868.219 1270.156 723.006 831.045
7050063860 1019.705 1252.709 666.714 911.479
7050064730 1220.98 1440.434 320.748 280.536
7050064970 2179.075 0 0 0
7050065050 2223.956 0 0 0
7050065090 2202.845 2288.122 1611.149 1056.585
7050065760 2146.056 966.874 0 0
7050065770 2198.326 0 0 0
7050065780 1906.242 2188.175 1505.587 1566.135
7050069670 1982.961 1855.404 1147.934 1682.643
7050069860 2115.809 1042.719 478.765 186.591
7050070790 1971.337 2400.922 1640.295 1623.196
7050072800 2289.754 1945.765 1287.831 1048.218
7050073620 946.691 2047.141 655.399 936.977
7050073630 975.206 2157.943 796.935 1010.444
7050073640 1323.735 2664.689 1319.728 1401.081
7050073650 989.826 2170.401 873.889 1066.856
7050073660 1149.475 2448.065 974.476 1237.227
7050073670 1300.318 2653.805 1176.423 1383.126
7050073680 1100.312 2400.594 1213.081 1282.007
7050073690 924.672 2427.137 783.102 1165.222
7050073700 1480.585 2549.873 1280.301 1427.637
7050073710 1017.831 2458.295 549.016 1295.258
7050073720 1035.472 2178.36 753.43 1015.624
7050073730 1150.511 2577.921 1266.158 1301.563
7050073740 894.56 1887.97 787.495 862.793
7050073750 1203.155 2524.881 1046.878 1300.092
7050073760 826.615 1548.91 707.318 742.882
7050073770 1399.137 2656.304 1160.82 1371.281
7050073780 1077.936 2079.986 815.885 959.512
7050073790 1170.613 2572.971 1174.55 1291.784
7050073810 1110.926 2397.936 979.822 1161.427
7050073830 990.515 2335.085 754.988 1166.172
7050073860 806.18 1375.806 617.795 712.264
7050073870 981.971 2157.91 817.056 1006.892
7050073880 761.75 1467.089 655.09 710.274
7050073970 1168.195 2476.613 1028.454 1219.575
7050074030 1159.546 2474.619 1030.874 1190.571
7050074080 845.826 2383.288 413.713 1197.794
7050074100 1355.692 2616.602 1205.608 1394.33
7050074110 1022.615 2321.921 973.722 1097.979
7050074210 1187.886 2570.029 1003.742 1253.557
7050074230 1118.72 2482.861 997.556 1191.131
7050074270 1097.955 2453.607 997.934 1098.569
7050074360 1270.452 2639.488 1404.028 1400.985
7050074380 1221.351 2541.926 1082.19 1281.787
7050074500 1241.016 2620.958 1046.979 1300.167
7050074540 817.633 1594.233 696.372 715.307
7050074560 1395.729 2681.476 1491.274 1377.304
7050074600 1424.011 2485.966 1452.119 1352.007
7050074660 1386.016 2635.504 1174.351 1400.64
7050074870 961.131 2230.39 881.523 1069.545
7050075110 1013.399 2276.345 885.326 1156.003
7050075130 1209.449 2329.183 917.048 1031.037
6050000010 1644.844 1865.717 1453.977 1300.39
6050000740 1862.021 2255.942 1863.88 1747.704
6050068100 1819.114 2127.945 1730.025 1677.319
6050068110 1873.998 2408.111 1747.583 1724.641
6050070260 1612.781 2088.711 1776.612 1595.211
6050070270 1871.032 2294.149 1790.817 1726.417
6050069460 1849.704 2154.247 1875.92 1725.582
6050069430 1727.364 2263.74 1911.907 1761.345
6050089660 1345.046 2255.111 1777.274 1575.992
6050089740 1632.859 2235.914 1670.147 1614.097
6050000750 1984.181 2236.444 1670.094 1712.152
6050001940 1683.661 2216.017 1787.026 1714.195
6050001950 1806.867 2276.934 1668.205 1648.044
6050003210 1884.688 2406.115 1630.142 1638.783
6050003220 2072.936 2246.724 1758.431 1852.495
6050003680 1937.849 2406.201 1854.503 1823.51
6050003690 2018.011 2211.783 1774.505 1866.09
6050004060 1945.355 2248.668 1673.303 1720.702
6050004070 1925.395 2156.33 1806.007 1584.088
6050004470 2073.791 2252.783 1878.161 1882.791
6050075390 1877.356 2329.942 1595.356 1699.639
6050075410 1937.626 2324.028 1777.485 1827.235
6050079390 1943.889 2250.545 1806.574 1805.227
6050079310 1871.624 2297.506 1698.459 1736.736
6050084190 1917.632 2323.417 1583.368 1704.933
6050084230 1926.109 2127.575 1773.595 1808.292
6050084040 1983.957 2337.063 1695.77 1765.393
6050084130 1830.303 2163.21 1816.768 1805.253
6050084460 1985.924 2383.625 1815.895 1706.745
6050084380 1863.336 2360.801 1552.691 1729.319
6050084750 1978.276 2315.718 1767.751 1777.207
6050084790 1888.715 2212.514 1598.359 1619.359
6050081020 1949.267 2262.062 1873.852 1767.818
6050080920 1895.829 2348.223 1774.913 1778.51
6050079970 1946.721 2286.833 1894.583 1775.304
6050079860 1812.11 2210.416 1773.292 1732.098
6050079280 1686.015 2154.964 1740.745 1640.902
6050079250 1906.084 2183.006 1881.99 1767.945
6050102250 1840.975 2242.124 1419.315 1436.244
6050102330 1783.913 2151.175 1554.299 1541.365
6050134450 1734.625 2097.738 1770.031 1752.072
6050134460 1822.906 2100.213 1848.519 1741.056
6050134890 1822.906 2066.477 1817.615 1744.396
6050134790 1911.187 2057.815 1799.877 1793.018
6050083060 1752.669 2154.488 1673.203 1578.684
6050083130 1829.809 2049.637 1649.791 1568.93
6050104180 1702.868 2145.86 1637.053 1576.108
6050104230 1707.166 2248.227 1588.774 1525.102
6050137270 1847.566 2069.344 1791.872 1728.823
6050137380 1831.133 2063.706 1779.652 1711.268
6050136480 1805.666 2118.721 1862.303 1798.919
6050136450 1701.4 2180.451 1848.586 1829.543
6050150590 1766.665 2248.474 1889.92 1839.366
6050150580 1766.574 2179.206 1827.144 1824.188
6050126730 1719.624 2208.478 1643.549 1556.151
6050126850 1863.805 2246.724 1478.656 1476.18
6050129600 1923.414 2218.002 1605.383 1542.033
6050129810 1777.258 2199.616 1530.59 1451.644
6050154590 1837.915 2212.882 1865.574 1823.507
6050154700 2105.547 2259.328 1903.283 1871.392
6050156880 1856.667 2181.235 1885.318 1827.522
6050156750 1809.321 2209.955 1862.408 1830.118
6050143540 1837.961 2112.84 1760.012 1695.983
6050143380 1847.463 2105.568 1784.833 1697.962
6050130600 1415.978 2181.577 1594.099 1531.528
6050130490 1532.205 2133.519 1499.876 1507.608
6050160900 1534.764 2168.679 1697.88 1607.26
6050160730 1537.436 2191.276 1586.603 1562.353
6050004480 1946.064 2103.652 1841.666 1889.521
6050004870 1912.754 2178.611 1810.111 1845.989
6050099060 2033.325 2066.572 1838.319 1862.511
6050099010 2092.313 2193.247 1818.077 1857.362
6050113570 1864.576 2122.262 1684.744 1823.096
6050113660 1994.278 2096.209 1772.393 1856.124
6050121460 2088.225 2091.78 1814.004 1872.427
6050121450 2024.264 2152.996 1771.284 1859.234
6050134950 1916.854 2062.487 1742.98 1802.369
6050134940 1978.736 2067.41 1714.231 1788.903
6050004880 1966.659 2118.423 1822.791 1840.794
6050005180 2057.66 2151.961 1844.723 1874.723
6050005190 2110.161 2250.509 1823.453 1887.626
6050005490 2112.207 2225.287 1835.339 1898.723
6050005500 1954.432 2107.06 1789.638 1873.572
6050006470 1866.575 2128.369 1802.46 1718.011
6050006480 1892.396 1630.626 1327.684 603.561
6050006540 1876.519 2063.552 1657.838 1695.217
6050007000 2019.875 2128.352 1787.864 1906.372
6050239720 1988.039 2305.196 1598.221 1900.989
6050239820 1894.678 2130.023 1682.671 1815.652
6050238750 1988.039 2203.164 1488.719 1897.87
6050238630 2037.179 2209.673 1830.139 1916.263
6050241280 1986.435 2229.952 1715.406 1880.031
6050241250 2010.012 2228.653 1812.172 1914.102
6050261280 1913.555 2420.12 897.574 1765.032
6050261380 1973.082 2133.366 1792.065 1830.651
6050263530 1913.555 2424.179 596.648 907.098
6050263540 2068.811 2271.422 1718.157 1906.798
6050262220 1993.356 2164.04 1707.069 1838.259
6050262110 2004.428 2316.865 991.455 1210.033
6050298170 1988.386 2199.392 1823.964 1841.381
6050298270 1936.828 2164.751 1762.701 1804.44
6050250260 1950.048 2203.659 1019.197 1744.478
6050250180 2056.717 2175.256 1783.706 1872.536
6050266340 1900.878 2141.823 1098.175 1775.579
6050266470 1925.829 2107.498 1850.851 1784.877
6050325720 1948.225 2177.594 1863.056 1795.342
6050325820 1950.166 2186.177 1865.325 1799.651
6050262360 1957.618 2071.872 1777.341 1807.162
6050262490 1900.878 2169.951 1159.572 1778.536
6050272340 1826.164 2097.651 1723.431 1769.233
6050272470 1870.402 2168.738 1337.994 1734.541
6050384210 1895.371 2246.378 1891.372 1775.234
6050384320 2001.884 2277.079 1913.092 1818.96
6050285930 1839.284 2123.926 1618.418 1741.255
6050285990 1896.251 2080.454 1824.291 1758.547
6050280410 1862.103 2064.264 1769.571 1745.54
6050280400 1893.374 2045.023 1811.33 1756.552
6050405310 1866.004 2252.372 1855.201 1697.87
6050405320 1863.632 2233.33 1880.698 1780.552
6050337190 1938.002 2106.49 1863.13 1773.27
6050337320 1916.162 2162.048 1883.308 1771.116
6050294270 1941.14 2078.215 1838.51 1764.752
6050294360 1897.273 2127.089 1836.79 1744.793
6050247260 1929.269 2026.009 1855.283 1772.358
6050247270 1912.685 2042.587 1827.075 1793.838
6050237360 1938.002 2043.887 1802.617 1768.441
6050237120 1929.341 2189.501 1771.99 1767.186
6050457830 1905.732 2259.894 1920.57 1752.837
6050457840 1915.515 2240.64 1906.884 1747.999
6050506430 2027.713 2311.769 1917.017 1787.176
6050506420 1990.808 2294.175 1934.509 1764.983
6050224360 1882.664 2052.158 1820.06 1771.447
6050224470 1910.467 2117.173 1825.047 1779.628
6050532340 1955.612 2323.086 1896.379 1785.433
6050483010 1813.178 2279.744 1821.557 1659.145
6050532350 1920.364 2337.346 1849.679 1712.774
6050483020 1891.881 2269.448 1906.732 1751.376
6050287830 1761.936 2048.292 1721.383 1674.448
6050287820 1940.839 2078.508 1825.097 1753.387
6050425550 1802.976 2171.659 1850.643 1705.44
6050425540 1842.594 2157.111 1843.043 1713.784
6050266740 1822.319 2037.215 1715.054 1684.504
6050266880 1872.43 2116.014 1808.214 1733.577
6050207670 1886.642 2055.894 1793.168 1772.325
6050207660 1824.006 2031.915 1762.412 1705.535
6050491730 1848.408 2208.056 1806.482 1700.404
6050491720 1893.524 2125.84 1694.354 1596.199
6050532210 1804.747 2234.146 1813.658 1655.241
6050532200 1758.374 2206.184 1636.245 1525.066
6050315920 1669.512 2260.616 1578.858 1526.512
6050315910 1630.984 2164.876 1574.791 1530.696
6050007010 1873.645 1499.389 1895.655 1882.215
6050007050 1970.175 2231.004 1857.917 1905.437
6050007060 1944.004 2218.226 1880.66 1891.646
6050007090 1944.032 2183.178 1893.272 1883.897
6050007100 1846.211 2106.316 1728.16 1822.27
6050007240 1928.248 2164.499 1706.852 1754.516
6050007250 1993.442 2191.873 1731.893 1861.983
6050007650 1951.916 2178.446 1775.321 1849.259
6050007660 2004.303 2190.504 1864.166 1889.639
6050007950 1940.554 2239.063 1680.328 1786.154
6050344540 1868.335 2285.691 1762.139 1751.394
6050344660 1832.234 2206.443 1776.828 1747.176
6050345180 1848.996 2278.858 1798.985 1731.623
6050345000 1872.61 2330.844 1770.12 1751.909
6050411440 1845.138 2276.947 1845.675 1741.456
6050411450 1845.166 2333.789 1838.592 1732.546
6050408150 1866.159 2379.048 1786.91 1705.68
6050408040 1853.498 2416.322 1778.713 1709.403
6050443080 1878.944 2362.737 1831.021 1741.352
6050442950 1869.459 2358.554 1825.643 1721.363
6050449500 1871.016 2319.564 1867.692 1775.108
6050449170 1846.208 2269.993 1882.231 1776.927
6050458930 1913.744 2281.548 1905.304 1786.89
6050459050 1907.052 2370.237 1852.233 1679.095
6050451380 1889.521 2438.207 1830.425 1699.918
6050451390 1853.754 2487.215 1753.872 1668.986
6050476790 1945.209 2354.785 1761 1701.865
6050476800 1967.725 2400.311 1756.576 1695.133
6050527670 1768.925 2346.566 1767.883 1646.398
6050527680 2016.081 2418.225 1522.306 1640.726
6050550960 1955.346 2384.008 1808.649 1669.819
6050551090 1910.779 2408.571 1642.752 1650.566
6050546240 1805.729 2463.171 1785.31 1668.933
6050546360 1792.05 2487.628 1823.812 1663.851
6050565980 1810.888 2373.133 1821.786 1670.033
6050565970 1798.252 2352.459 1805.031 1643.031
6050594780 1718.824 2346.181 1825.18 1649.157
6050594790 1713.772 2429.499 1815.442 1652.096
6050622980 1803.916 2358.11 1770.903 1626.131
6050622990 1811.906 2317.171 1777.985 1627.783
6050624770 1743.429 2363.736 1782.073 1627.363
6050624870 1790.427 2334.064 1775.574 1595.601
6050007960 1922.671 2247.822 1871.513 1840.426
6050008320 1803.069 2160.85 1787.554 1800.717
6050008620 1870.446 2231.15 1857.377 1822.979
6050008630 1811.915 2165.035 1680.918 1803.489
6050009220 1864.702 2255.205 1777.857 1792.474
6050009230 1943.591 0 837.11 1810.027
6050009250 1893.52 2327.594 1788.31 1799.296
6050009260 1925.734 2078.314 1598.315 1810.027
6050009430 1923.41 2383.225 1834.174 1833.521
6050009440 2035.108 2350.308 1793.609 1880.24
6050009760 1999.672 2557.751 1959.879 1899.328
6050334790 1851.986 2447.338 1857.876 1816.25
6050334800 1864.375 2560.787 1793.37 1761.772
6050372330 1912.221 2523.5 1800.249 1706.522
6050372340 1834.198 2573.823 1768.659 1692.807
6050389870 1891.292 2597.401 1869.947 1724.42
6050389860 1803.899 2492.465 1698.757 1725.381
6050401900 1834.11 2545.24 1777.96 1702.285
6050401890 1783.169 2460.035 1744.421 1701.395
6050009770 2130.225 2499.44 1800.026 1817.098
6050010100 1866.014 2547.771 1712.208 1769.979
6050010110 1959.554 2469.952 1711.49 1784.69
6050010510 1833.855 2559.523 1716.564 1774.783
6050010520 1874.574 2528.761 1747.311 1837.672
6050010670 1894.328 2629.932 1745.793 1797.341
6050010680 1955.389 2330.177 1606.941 1769.924
6050011240 1712.04 2410.613 1663.963 1771.569
6050011250 1722.487 2235.383 1616.714 1746.426
6050011780 1740.867 2385.543 1646.076 1756.694
6050450420 1864.108 2595.19 1733.418 1777.588
6050450410 1770.555 2498.551 1559.83 1650.88
6050441200 1699.722 2460.283 1631.764 1701.637
6050441330 1778.154 2491.392 1549.502 1628.209
6050466270 1752.208 2477.434 1636.473 1632.038
6050466150 1848.381 2705.764 1565.685 1671.631
6050481680 1851.61 2567.932 1754.301 1670.52
6050481670 1935.572 2661.605 1819.024 1690.249
6050510750 1899.489 2573.805 1842.35 1700.624
6050510890 1859.191 2637.2 1892.625 1725.017
6050562020 1831.381 2553.474 1824.365 1653.415
6050562010 1801.556 2546.822 1815.202 1670.649
6050595200 1762.435 2490.557 1810.973 1623.739
6050595210 1757.332 2496.778 1829.036 1613.757
6050639920 1715.786 2475.303 1843.09 1626.038
6050639910 1751.378 2412.48 1753.922 1622.417
6050649360 1705.577 2431.371 1799.949 1631.988
6050649500 1727.267 2462.882 1777.18 1602.14
6050652910 1696.925 2390.286 1729.51 1565.428
6050653020 1718.395 2452.678 1760.777 1629.134
6050670380 1689.443 2337.134 1731.249 1575.895
6050670510 1721.102 2417.44 1642.99 1581.816
6050684130 1704.493 2332.484 1739.535 1560.521
6050684180 1666.489 2300.955 1737.41 1563.024
6050011790 1944.352 2209.731 1652.858 1745.945
6050011890 1800.666 2305.477 1624.06 1670.773
6050011900 1908.437 2288.905 1667.369 1747.182
6050012020 1722.971 2220.261 1581.079 1655.151
6050012030 1783.428 2180.084 1627.492 1694.252
6050012280 1705.438 2188.651 1578.247 1628.659
6050012290 1870.254 2156.473 1483.845 1671.123
6050012370 1814.649 2124.09 1603.967 1586.281
6050012380 1784.882 2053.809 1599.654 1640.749
6050012580 1758.718 2273.774 1684.799 1622.957
6050012590 1723.248 2183.655 1698.816 1603.853
6050012790 1687.614 2267.404 1701.678 1590.508
6050012800 1674.202 2096.673 1659.104 1590.294
6050013420 1628.651 2122.409 1621.08 1521.256
6050013430 1647.955 2095.655 1633.679 1509.595
6050013750 1542.078 2096.608 1633.835 1457.752
6050013760 1489.55 1957.423 1415.296 1382.293
6050014330 1423.789 1883.24 1396.755 1381.518
6050015560 1439.791 2016.97 1464.826 1349.592
6050015570 1442.084 1977.607 1401.527 1320.012
6050015940 1406.497 1826.592 1214.807 1153.453
6050015950 1380.818 1937.214 1198.17 1104.695
6050016720 1400.109 2038.161 1324.375 1192.07
6050016730 1435.265 2197.314 1322.784 1240.331
6050016760 1463.382 2107.955 1340.91 1219.018
6050852400 1498.61 2207.966 1340.068 1248.976
6050852410 1468.616 2097.137 1365.829 1223.522
6050852210 1579.831 2155.496 1330.758 1253.499
6050852180 1544 2136.608 1363.747 1248.356
6050842120 1517.299 2120.215 1509.741 1361.212
6050842130 1486.575 2066.265 1371.415 1237.477
6050818720 1432.485 1980.35 1500.519 1424.119
6050818840 1445.245 2026.041 1541.962 1414.989
6050016770 1440.678 2135.712 1336.381 1253.623
6050016970 1439.827 2186.383 1361.39 1220.459
6050893010 1450.236 2114.143 1321.511 1225.173
6050892920 1513.664 2189.187 1365.221 1287.369
6050887830 1513.664 2214.993 1406.491 1342.445
6050887840 1495.904 2152.133 1376.04 1259.104
6050887140 1447.762 2158.877 1322.866 1213.677
6050887050 1498.282 2165.028 1297.294 1267.835
6050879900 1508.39 2218.812 1316.005 1294.303
6050879890 1455.103 2141.781 1327.47 1179.58
6050870380 1564.634 2187.857 1432.561 1302.031
6050870370 1518.496 2287.873 1347.659 1270.075
6050869680 1518.496 2208.003 1356.759 1314.114
6050869670 1581.034 2163.418 1370.839 1249.808
6050849780 1588.322 2219.594 1437.09 1333.814
6050849790 1606.81 2211.801 1344.57 1307.718
6050846530 1656.465 2219.744 1412.457 1313.512
6050846520 1624.574 2214.151 1321.338 1246.362
6050837900 1635.334 2211.01 1519.099 1397.6
6050837910 1656.555 2218.775 1495.463 1388.074
6050816640 1657.846 2271.79 1331.128 1426.604
6050816630 1701.81 2236.055 1627.109 1484.523
6050816240 1657.846 2246.183 1470.15 1426.604
6050816160 1734.826 2240.966 1619.407 1463.412
6050814820 1702.262 2205.318 1611.689 1485.864
6050814830 1649.088 2173.2 1519.95 1435.537
6050830430 1693.231 2263.088 1527.599 1398.123
6050830420 1685.904 2239.553 1305.812 1261.34
6050808660 1670.401 2220.47 1572.422 1428.328
6050808670 1713.725 2196.19 1615.67 1475.923
6050819650 1548.48 2449.397 1336.206 1336.18
6050819640 1713.159 2170.016 1453.477 1316.365
6050790150 1576.521 2571.215 1441.409 1437.261
6050790160 1713.119 2242.698 1704.352 1539.771
6050793610 1632.928 2192.132 1553.318 1441.554
6050793620 1531.112 2063.278 1545.57 1425.444
6050774200 1565.771 2161.304 1633.358 1428.172
6050774150 1612.965 2192.374 1668.213 1494.139
6050762760 1641.611 2207.006 1706.965 1518.893
6050762870 1626.667 2164.769 1652.825 1426.878
6050759380 1656.872 2254.885 1715.688 1504.996
6050759370 1654.176 2252.867 1708.452 1523.157
6050752460 1668.998 2288.405 1419.975 1486.912
6050752470 1613.776 2234.916 1616.478 1431.577
6050710030 1749.895 2319.745 1774.828 1593.918
6050710170 1706.221 2207.204 1667.01 1557.284
6050738860 1649.818 2286.523 1685.494 1528.687
6050738870 1681.231 2255.532 1595.413 1478.118
6050728580 1645.461 2257.08 1666.134 1460.802
6050728570 1680.241 2304.517 1711.253 1542.769
6050755160 1620.176 2255.593 1533.434 1425.188
6050755240 1541.968 2124.786 1617.39 1407.917
6050721300 1628.106 2309.836 1712.789 1543.393
6050721310 1706.021 2407.962 1717.553 1534.413
6050718170 1691.308 2336.125 1592.452 1516.613
6050718180 1566.282 2246.992 1568.929 1402.564
6050757580 1632.809 2148.695 1686.83 1429.591
6050757590 1618.928 2225.027 1642.199 1432.046
6050709810 1687.99 2340.971 1726.698 1565.533
6050709820 1698.716 2364.65 1569.127 1516.611
6050757070 1607.286 2203.369 1711.481 1480.26
6050757160 1618.928 2204.365 1651.011 1409.799
6050760520 1554.256 2065.527 1601.425 1410.521
6050760600 1594.211 2127.509 1596.578 1426.997
6050705380 1685.518 2366.895 1676.37 1527.19
6050705490 1692.774 2311.178 1632.035 1461.94
6050667100 1761.998 2347.631 1779.709 1600.841
6050667090 1794.959 2328.38 1796.352 1628.008
6050681620 1699.566 2467.235 1266.317 1564.317
6050681720 1615.039 2365.733 1735.126 1567.036
6050680410 1703.615 2379.783 1744.356 1583.834
6050680380 1693.208 2356.069 1751.337 1570.228
6050709700 1645.841 2363.575 1744.457 1558.047
6050709930 1595.376 2291.15 1704.875 1480.457
6050708750 1555.442 2347.164 1717.883 1521.859
6050708820 1664.792 2323.775 1730.25 1531.055
6050674150 1681.924 2389.03 1783.012 1592.933
6050674210 1727.962 2457.709 1708.692 1557.493
6050675150 1647.297 2320.349 1738.152 1536.79
6050675090 1687.564 2364.211 1735.912 1570.633
6050719760 1596.14 2210.852 1664.811 1501.284
6050719850 1548.183 2195.689 1685.155 1475.38
6050016980 1386.473 2040.904 1163.419 1055.446
6050017370 1365.285 2098.704 1273.223 1208.351
6050017380 1402.012 2071.991 1263.69 1186.424
6050017390 1391.813 1977.61 1131.076 1265.477
6050017530 1382.236 2013.63 1272.619 1192.794
6050017540 1311.537 1992.376 1188.426 1196.699
6050017970 1311.529 2031.884 1195.651 1150.288
6050017980 1332.895 2066.972 1138.872 1130.205
6050018280 1335.92 2080.693 1162.633 1110.329
6050018290 1262.942 2128.787 1159.686 1179.567
6050018850 1250.523 2238.762 1240.845 1248.233
6050933820 1186.341 2312.713 981.598 1209.567
6050933800 1317.534 2331.956 1229.373 1253.037
6050913910 1422.158 2372.085 1212.602 1315.944
6050913900 1291.515 2320.307 1064.385 1280.431
6050877660 1266.097 2351.126 712.293 1220.672
6050877590 1327.338 2388.766 987.143 1272.004
6050862860 1382.325 2536.123 302.927 766.942
6050862810 1249.732 2672.916 823.412 1118.142
6050018860 1250.186 1994.242 1108.005 1132.881
